91,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,92
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,12,13,14,15,34,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,59,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,34,12,13,13,13,14,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,39,40,40,110
112,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,83,83,83,83,83,83,83,83,83,83,83,-1,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,40,40,41,83,83,83,83,83,83,83,83,6,7,7,7,7,7,7,7,7,7,7,8,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,110
112,-1,-1,-1,83,83,83,83,83,83,83,83,28,29,29,29,29,29,29,29,29,29,29,30,83,83,83,83,83,83,83,6,7,7,7,7,7,7,8,110
112,83,83,83,83,83,83,83,83,83,83,6,32,29,29,29,29,29,29,29,29,29,29,31,7,8,83,83,83,-1,-1,28,29,29,29,29,29,29,29,110
112,83,83,83,83,83,83,83,6,7,7,7,7,32,29,29,29,29,29,29,29,29,29,29,29,31,7,7,7,7,7,7,7,32,29,29,29,29,29,110
113,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,114
